loan_id,loan_number,customer_id,product_id,branch_id,officer_id,loan_type,loan_amount,outstanding_amount,interest_rate,tenure_months,start_date,maturity_date,credit_grade,loan_status
LN00550,LN5305000550,CU04321,PR014,BR004,OF0022,HOME_LOAN,2941987.96,1734890.13,10.47,240,2018-01-29,2038-01-29,D,ACTIVE
LN00551,LN2497000551,CU02378,PR010,BR001,OF0019,PERSONAL_LOAN,3589980.79,1302579.75,9.67,24,2023-01-28,2025-01-28,C,ACTIVE
LN00552,LN1646000552,CU01352,PR011,BR007,OF0077,PERSONAL_LOAN,1543905.07,1051769.13,13.12,60,2018-08-02,2023-08-02,B,ACTIVE
LN00553,LN3446000553,CU02533,PR015,BR003,OF0043,HOME_LOAN,4633265.86,4530097.07,7.68,60,2018-07-10,2023-07-10,B,DEFAULTED
LN00554,LN8980000554,CU00441,PR015,BR002,OF0013,HOME_LOAN,2105058.16,361015.68,12.85,12,2023-11-23,2024-11-23,B,ACTIVE
LN00555,LN1351000555,CU03595,PR014,BR010,OF0008,HOME_LOAN,4090848.42,1129722.58,7.52,12,2021-09-27,2022-09-27,D,CLOSED
LN00556,LN2541000556,CU02375,PR010,BR002,OF0026,PERSONAL_LOAN,4423039.28,1470521.58,12.53,12,2018-09-18,2019-09-18,C,DEFAULTED
LN00557,LN6601000557,CU00967,PR012,BR007,OF0065,PERSONAL_LOAN,3734122.94,2737488.11,15.39,24,2019-11-10,2021-11-10,C,CLOSED
LN00558,LN1764000558,CU04079,PR013,BR009,OF0011,HOME_LOAN,2709550.21,1720329.21,10.05,12,2024-01-05,2025-01-05,B,DEFAULTED
LN00559,LN3019000559,CU04631,PR013,BR003,OF0035,HOME_LOAN,3221032.26,2873848.93,8.51,12,2022-10-30,2023-10-30,B,CLOSED
LN00560,LN4288000560,CU01966,PR011,BR010,OF0059,PERSONAL_LOAN,4706207.24,3352401.20,15.23,240,2023-02-05,2043-02-05,A,DEFAULTED
LN00561,LN1842000561,CU04230,PR011,BR001,OF0031,PERSONAL_LOAN,1340435.92,156997.18,12.96,180,2023-06-28,2038-06-28,C,CLOSED
LN00562,LN9331000562,CU02740,PR011,BR002,OF0026,PERSONAL_LOAN,3690227.62,1874401.53,9.11,12,2023-10-10,2024-10-10,A,CLOSED
LN00563,LN7164000563,CU04017,PR015,BR006,OF0092,HOME_LOAN,3342874.81,1777941.40,10.74,36,2021-06-24,2024-06-24,B,ACTIVE
LN00564,LN3036000564,CU01730,PR012,BR003,OF0025,PERSONAL_LOAN,997523.20,443908.18,14.43,24,2019-07-02,2021-07-02,A,CLOSED
LN00565,LN2795000565,CU04965,PR010,BR003,OF0043,PERSONAL_LOAN,715390.40,149166.12,8.77,240,2020-07-14,2040-07-14,B,CLOSED
LN00566,LN9372000566,CU04071,PR013,BR004,OF0030,HOME_LOAN,1712650.79,427953.90,11.21,60,2021-04-28,2026-04-28,B,CLOSED
LN00567,LN5101000567,CU03376,PR010,BR006,OF0050,PERSONAL_LOAN,481476.69,224730.87,9.60,240,2023-10-12,2043-10-12,B,ACTIVE
LN00568,LN2264000568,CU00625,PR013,BR006,OF0095,HOME_LOAN,66728.16,19718.21,13.25,24,2020-04-15,2022-04-15,C,ACTIVE
LN00569,LN3785000569,CU03835,PR010,BR008,OF0064,PERSONAL_LOAN,847549.92,115837.74,8.07,120,2020-09-14,2030-09-14,B,DEFAULTED
LN00570,LN4305000570,CU00057,PR013,BR005,OF0002,HOME_LOAN,2964145.31,2785234.89,8.23,180,2024-10-02,2039-10-02,B,CLOSED
LN00571,LN7805000571,CU02318,PR014,BR007,OF0090,HOME_LOAN,352372.92,224266.25,9.38,120,2024-02-21,2034-02-21,A,CLOSED
LN00572,LN7584000572,CU02319,PR010,BR010,OF0033,PERSONAL_LOAN,3510320.29,447421.40,8.82,120,2018-07-10,2028-07-10,A,ACTIVE
LN00573,LN5894000573,CU04826,PR014,BR010,OF0006,HOME_LOAN,4992060.27,3197933.20,7.76,12,2022-06-08,2023-06-08,C,DEFAULTED
LN00574,LN2724000574,CU03150,PR014,BR004,OF0047,HOME_LOAN,3252763.90,1253463.48,10.01,36,2022-09-17,2025-09-17,B,CLOSED
LN00575,LN2190000575,CU02901,PR014,BR002,OF0026,HOME_LOAN,995883.20,495456.47,8.85,180,2024-03-08,2039-03-08,D,DEFAULTED
LN00576,LN1481000576,CU02578,PR014,BR009,OF0068,HOME_LOAN,384547.13,163429.20,11.86,60,2024-02-22,2029-02-22,C,ACTIVE
LN00577,LN8079000577,CU00226,PR013,BR002,OF0086,HOME_LOAN,806332.27,790123.15,7.50,60,2023-09-16,2028-09-16,B,DEFAULTED
LN00578,LN9873000578,CU00848,PR010,BR007,OF0023,PERSONAL_LOAN,529789.10,408301.33,9.84,60,2024-04-08,2029-04-08,A,CLOSED
LN00579,LN5163000579,CU02139,PR015,BR006,OF0092,HOME_LOAN,664391.22,264081.55,12.28,12,2023-02-07,2024-02-07,B,DEFAULTED
LN00580,LN3642000580,CU01975,PR011,BR004,OF0047,PERSONAL_LOAN,73361.04,11579.70,10.37,120,2024-06-21,2034-06-21,C,DEFAULTED
LN00581,LN1789000581,CU01464,PR013,BR002,OF0026,HOME_LOAN,727787.31,332181.44,7.90,24,2022-05-27,2024-05-27,A,CLOSED
LN00582,LN4723000582,CU03374,PR011,BR004,OF0098,PERSONAL_LOAN,4048846.61,2108863.52,9.42,24,2024-07-17,2026-07-17,A,DEFAULTED
LN00583,LN1961000583,CU00383,PR012,BR001,OF0083,PERSONAL_LOAN,2451994.69,1782652.38,11.89,60,2024-11-22,2029-11-22,B,ACTIVE
LN00584,LN9433000584,CU02778,PR011,BR003,OF0038,PERSONAL_LOAN,2918063.82,310558.87,14.77,12,2020-11-16,2021-11-16,B,DEFAULTED
LN00585,LN4920000585,CU04367,PR010,BR002,OF0066,PERSONAL_LOAN,906703.15,203224.46,11.23,24,2020-08-19,2022-08-19,C,CLOSED
LN00586,LN1115000586,CU02736,PR013,BR004,OF0084,HOME_LOAN,574183.89,169773.49,13.00,60,2021-10-06,2026-10-06,B,CLOSED
LN00587,LN9566000587,CU04577,PR014,BR004,OF0084,HOME_LOAN,1274861.05,377496.85,7.64,120,2018-08-05,2028-08-05,B,CLOSED
LN00588,LN6508000588,CU01542,PR013,BR002,OF0079,HOME_LOAN,291813.55,286040.99,15.62,180,2019-07-27,2034-07-27,C,ACTIVE
LN00589,LN9516000589,CU00472,PR012,BR008,OF0082,PERSONAL_LOAN,2282470.25,1864075.94,8.52,120,2023-03-08,2033-03-08,B,ACTIVE
LN00590,LN7391000590,CU00654,PR012,BR002,OF0013,PERSONAL_LOAN,2207483.81,1636914.87,8.55,180,2022-08-17,2037-08-17,A,DEFAULTED
LN00591,LN4140000591,CU03912,PR013,BR004,OF0022,HOME_LOAN,2562041.80,1364688.05,9.80,60,2024-07-13,2029-07-13,B,ACTIVE
LN00592,LN5866000592,CU03242,PR015,BR007,OF0090,HOME_LOAN,3936354.48,3126303.33,8.37,60,2018-11-14,2023-11-14,C,ACTIVE
LN00593,LN8646000593,CU01865,PR011,BR008,OF0064,PERSONAL_LOAN,3554704.58,843967.46,8.74,24,2019-07-15,2021-07-15,B,CLOSED
LN00594,LN2450000594,CU01348,PR011,BR010,OF0006,PERSONAL_LOAN,492994.06,139679.60,7.14,240,2024-02-06,2044-02-06,B,ACTIVE
LN00595,LN8742000595,CU00422,PR013,BR003,OF0039,HOME_LOAN,2418861.54,2023230.67,10.81,240,2018-03-17,2038-03-17,A,CLOSED
LN00596,LN4131000596,CU02465,PR011,BR003,OF0043,PERSONAL_LOAN,3116798.49,2269196.33,15.45,12,2018-04-08,2019-04-08,D,ACTIVE
LN00597,LN6729000597,CU02382,PR011,BR006,OF0018,PERSONAL_LOAN,2578380.67,1253447.84,8.66,60,2023-06-30,2028-06-30,B,DEFAULTED
LN00598,LN5042000598,CU01112,PR010,BR009,OF0091,PERSONAL_LOAN,3786797.38,1263307.79,7.48,240,2023-07-28,2043-07-28,A,ACTIVE
LN00599,LN3476000599,CU03968,PR010,BR002,OF0079,PERSONAL_LOAN,747146.61,252677.97,10.97,180,2019-10-21,2034-10-21,C,CLOSED
LN00600,LN6757000600,CU00572,PR010,BR001,OF0031,PERSONAL_LOAN,4837606.22,3590467.06,9.02,12,2019-01-21,2020-01-21,C,DEFAULTED
LN00601,LN3761000601,CU01024,PR014,BR006,OF0081,HOME_LOAN,3598932.02,1624131.17,14.83,12,2024-06-06,2025-06-06,C,ACTIVE
LN00602,LN9048000602,CU00686,PR014,BR004,OF0063,HOME_LOAN,3208588.33,1914773.06,8.05,180,2018-09-08,2033-09-08,B,DEFAULTED
LN00603,LN8802000603,CU02261,PR011,BR010,OF0033,PERSONAL_LOAN,4271617.00,3617968.01,9.28,120,2020-12-18,2030-12-18,A,DEFAULTED
LN00604,LN4909000604,CU04259,PR015,BR002,OF0079,HOME_LOAN,4774056.49,689932.65,11.77,12,2022-08-06,2023-08-06,B,CLOSED
LN00605,LN3216000605,CU00776,PR012,BR007,OF0051,PERSONAL_LOAN,438139.07,237778.03,10.02,24,2018-03-23,2020-03-23,B,DEFAULTED
LN00606,LN8698000606,CU00469,PR012,BR009,OF0009,PERSONAL_LOAN,204260.22,111029.59,10.45,240,2020-11-22,2040-11-22,B,CLOSED
LN00607,LN3424000607,CU03352,PR015,BR002,OF0079,HOME_LOAN,2720004.27,1588354.89,12.48,60,2019-07-28,2024-07-28,C,CLOSED
LN00608,LN2189000608,CU04181,PR010,BR006,OF0095,PERSONAL_LOAN,3971280.40,1668110.34,12.36,180,2022-05-16,2037-05-16,B,ACTIVE
LN00609,LN3597000609,CU03458,PR014,BR005,OF0040,HOME_LOAN,2407337.37,686268.67,10.64,120,2018-08-25,2028-08-25,B,CLOSED
LN00610,LN2447000610,CU00680,PR012,BR008,OF0093,PERSONAL_LOAN,1557171.09,559596.77,15.29,12,2021-07-20,2022-07-20,A,CLOSED
LN00611,LN3801000611,CU04565,PR015,BR005,OF0002,HOME_LOAN,3743644.16,1888347.44,10.50,60,2024-06-26,2029-06-26,A,ACTIVE
LN00612,LN8004000612,CU00223,PR011,BR004,OF0030,PERSONAL_LOAN,3627019.59,2394086.58,8.33,240,2022-10-04,2042-10-04,B,ACTIVE
LN00613,LN9386000613,CU03440,PR010,BR003,OF0043,PERSONAL_LOAN,825152.84,332534.76,8.90,12,2021-10-29,2022-10-29,B,DEFAULTED
LN00614,LN7940000614,CU03579,PR015,BR006,OF0050,HOME_LOAN,3851322.96,2995730.76,14.37,120,2022-09-23,2032-09-23,B,ACTIVE
LN00615,LN1917000615,CU04309,PR014,BR003,OF0039,HOME_LOAN,3745013.58,2177623.92,9.61,120,2022-11-24,2032-11-24,B,CLOSED
LN00616,LN2216000616,CU00979,PR010,BR004,OF0047,PERSONAL_LOAN,2070574.72,563079.73,13.94,24,2020-01-06,2022-01-06,A,DEFAULTED
LN00617,LN3625000617,CU02748,PR014,BR002,OF0007,HOME_LOAN,1061694.04,180106.60,13.18,24,2022-01-22,2024-01-22,A,CLOSED
LN00618,LN3345000618,CU02151,PR010,BR003,OF0078,PERSONAL_LOAN,4696803.23,3547658.32,13.02,24,2022-05-03,2024-05-03,D,DEFAULTED
LN00619,LN8936000619,CU03743,PR014,BR001,OF0003,HOME_LOAN,2067808.38,1762326.99,13.36,36,2022-08-01,2025-08-01,B,ACTIVE
LN00620,LN3428000620,CU03250,PR015,BR004,OF0098,HOME_LOAN,1617836.04,204932.20,15.21,12,2023-08-28,2024-08-28,B,ACTIVE
LN00621,LN2276000621,CU02073,PR015,BR010,OF0033,HOME_LOAN,64673.49,27150.22,9.22,36,2018-12-10,2021-12-10,D,CLOSED
LN00622,LN3263000622,CU02050,PR015,BR006,OF0092,HOME_LOAN,3232811.16,1723986.42,14.84,36,2019-09-24,2022-09-24,B,DEFAULTED
LN00623,LN5867000623,CU02062,PR013,BR010,OF0006,HOME_LOAN,3122622.13,1269715.48,11.17,24,2022-12-12,2024-12-12,B,DEFAULTED
LN00624,LN2089000624,CU03838,PR015,BR002,OF0066,HOME_LOAN,4659430.13,1954394.22,15.36,60,2019-10-03,2024-10-03,B,ACTIVE
LN00625,LN5079000625,CU04462,PR015,BR007,OF0049,HOME_LOAN,585014.97,526160.46,8.49,60,2018-09-29,2023-09-29,B,CLOSED
LN00626,LN4453000626,CU00282,PR012,BR006,OF0024,PERSONAL_LOAN,3451454.67,2134213.34,13.92,12,2021-09-18,2022-09-18,B,ACTIVE
LN00627,LN9693000627,CU03565,PR011,BR003,OF0078,PERSONAL_LOAN,4394330.75,1594751.30,9.00,180,2024-03-21,2039-03-21,B,DEFAULTED
LN00628,LN8221000628,CU01362,PR011,BR010,OF0033,PERSONAL_LOAN,2909569.54,2900980.75,14.56,120,2020-03-25,2030-03-25,D,DEFAULTED
LN00629,LN6141000629,CU01337,PR010,BR004,OF0027,PERSONAL_LOAN,3858296.11,2541830.83,14.94,240,2021-08-05,2041-08-05,A,DEFAULTED
LN00630,LN4536000630,CU03457,PR014,BR005,OF0060,HOME_LOAN,2365275.74,281684.62,13.34,180,2019-11-13,2034-11-13,A,CLOSED
LN00631,LN5540000631,CU04377,PR015,BR001,OF0074,HOME_LOAN,2619694.49,584160.78,11.14,36,2019-10-09,2022-10-09,A,CLOSED
LN00632,LN5057000632,CU01880,PR011,BR008,OF0036,PERSONAL_LOAN,555875.84,287310.14,8.64,24,2024-12-24,2026-12-24,B,ACTIVE
LN00633,LN4453000633,CU02807,PR015,BR004,OF0030,HOME_LOAN,4772647.99,3139612.60,8.06,180,2022-04-08,2037-04-08,B,ACTIVE
LN00634,LN6467000634,CU00407,PR015,BR008,OF0082,HOME_LOAN,352633.75,299409.18,9.10,12,2019-08-28,2020-08-28,B,DEFAULTED
LN00635,LN6118000635,CU02833,PR013,BR001,OF0003,HOME_LOAN,2567817.52,1036045.17,12.77,60,2019-05-13,2024-05-13,B,CLOSED
LN00636,LN6406000636,CU00403,PR013,BR005,OF0042,HOME_LOAN,2698553.06,1893210.26,13.06,12,2018-12-02,2019-12-02,A,DEFAULTED
LN00637,LN3456000637,CU04967,PR014,BR005,OF0002,HOME_LOAN,4394736.39,3490381.42,15.88,60,2024-07-29,2029-07-29,A,DEFAULTED
LN00638,LN1823000638,CU04594,PR012,BR002,OF0086,PERSONAL_LOAN,4783945.78,4204666.15,7.04,36,2019-07-10,2022-07-10,A,ACTIVE
LN00639,LN9768000639,CU03343,PR014,BR009,OF0091,HOME_LOAN,2397314.70,940238.38,9.68,24,2024-10-06,2026-10-06,B,ACTIVE
LN00640,LN2671000640,CU03754,PR015,BR010,OF0014,HOME_LOAN,2482133.21,484553.25,11.48,120,2019-04-12,2029-04-12,B,ACTIVE
LN00641,LN8317000641,CU02952,PR014,BR009,OF0020,HOME_LOAN,153654.05,138758.96,10.23,60,2024-04-06,2029-04-06,C,ACTIVE
LN00642,LN5911000642,CU04878,PR010,BR007,OF0077,PERSONAL_LOAN,953014.88,283101.68,8.83,24,2019-08-04,2021-08-04,A,CLOSED
LN00643,LN7033000643,CU04845,PR011,BR006,OF0054,PERSONAL_LOAN,3277132.67,2033724.60,13.81,120,2018-10-20,2028-10-20,B,DEFAULTED
LN00644,LN5595000644,CU02526,PR013,BR007,OF0023,HOME_LOAN,318204.15,36371.19,15.69,240,2024-04-01,2044-04-01,C,ACTIVE
LN00645,LN8179000645,CU00033,PR012,BR002,OF0066,PERSONAL_LOAN,137336.15,100256.61,13.46,12,2018-02-27,2019-02-27,B,CLOSED
LN00646,LN6331000646,CU00178,PR014,BR003,OF0053,HOME_LOAN,1743778.58,1173035.57,14.00,180,2024-07-13,2039-07-13,A,CLOSED
LN00647,LN2732000647,CU04902,PR013,BR009,OF0009,HOME_LOAN,4915716.12,2584283.57,7.56,12,2019-01-04,2020-01-04,A,CLOSED
LN00648,LN9265000648,CU03334,PR014,BR006,OF0092,HOME_LOAN,4133225.01,1109471.64,11.98,36,2020-09-10,2023-09-10,A,CLOSED
LN00649,LN3884000649,CU04518,PR011,BR004,OF0063,PERSONAL_LOAN,3118442.49,1596480.19,10.00,12,2018-08-25,2019-08-25,D,ACTIVE
LN00650,LN1966000650,CU04828,PR011,BR006,OF0018,PERSONAL_LOAN,3963349.92,2554372.35,8.66,12,2018-09-17,2019-09-17,C,ACTIVE
LN00651,LN9433000651,CU04496,PR014,BR004,OF0063,HOME_LOAN,4291432.11,3793308.02,11.76,36,2022-10-25,2025-10-25,B,ACTIVE
LN00652,LN4188000652,CU00700,PR010,BR006,OF0094,PERSONAL_LOAN,3232565.55,1895391.47,10.40,240,2021-10-27,2041-10-27,B,ACTIVE
LN00653,LN5791000653,CU03662,PR013,BR005,OF0040,HOME_LOAN,2031990.55,922631.89,9.20,120,2022-10-22,2032-10-22,B,DEFAULTED
LN00654,LN2962000654,CU02154,PR010,BR009,OF0089,PERSONAL_LOAN,4532924.49,2151199.20,8.07,24,2022-06-24,2024-06-24,B,ACTIVE
LN00655,LN2292000655,CU02805,PR013,BR002,OF0007,HOME_LOAN,2936009.76,1440150.71,11.41,12,2020-02-08,2021-02-08,B,CLOSED
LN00656,LN1663000656,CU02098,PR014,BR010,OF0004,HOME_LOAN,4054150.54,3253546.63,8.53,24,2024-07-29,2026-07-29,C,CLOSED
LN00657,LN4129000657,CU02818,PR014,BR001,OF0003,HOME_LOAN,4625340.14,2210729.92,8.63,36,2018-07-14,2021-07-14,B,CLOSED
LN00658,LN3541000658,CU01500,PR014,BR009,OF0067,HOME_LOAN,1464774.69,720728.75,10.11,240,2020-04-19,2040-04-19,B,CLOSED
LN00659,LN9596000659,CU02003,PR010,BR005,OF0080,PERSONAL_LOAN,2661769.19,431443.19,10.54,12,2018-07-13,2019-07-13,B,ACTIVE
LN00660,LN9729000660,CU02725,PR012,BR003,OF0035,PERSONAL_LOAN,3126335.88,1164424.77,9.88,180,2024-05-19,2039-05-19,A,ACTIVE
LN00661,LN6610000661,CU00501,PR013,BR003,OF0043,HOME_LOAN,3254170.29,2826205.08,8.52,180,2018-12-16,2033-12-16,C,ACTIVE
LN00662,LN7699000662,CU00401,PR012,BR008,OF0093,PERSONAL_LOAN,3526593.39,2605629.23,8.71,24,2024-09-13,2026-09-13,C,ACTIVE
LN00663,LN3567000663,CU04056,PR010,BR010,OF0059,PERSONAL_LOAN,4562228.87,3328555.02,8.59,60,2020-02-01,2025-02-01,B,ACTIVE
LN00664,LN3852000664,CU04914,PR014,BR007,OF0028,HOME_LOAN,1207664.19,655632.25,12.67,24,2023-07-22,2025-07-22,C,DEFAULTED
LN00665,LN3465000665,CU01399,PR012,BR007,OF0077,PERSONAL_LOAN,3783744.28,2936440.41,15.19,60,2019-09-08,2024-09-08,B,ACTIVE
LN00666,LN8693000666,CU03008,PR011,BR003,OF0043,PERSONAL_LOAN,703841.20,447968.60,9.43,24,2018-09-18,2020-09-18,B,ACTIVE
LN00667,LN9718000667,CU01980,PR013,BR002,OF0007,HOME_LOAN,2736995.41,469217.20,7.32,180,2019-11-11,2034-11-11,A,DEFAULTED
LN00668,LN4183000668,CU04726,PR013,BR002,OF0086,HOME_LOAN,3998655.59,3008654.52,13.57,120,2019-06-13,2029-06-13,A,ACTIVE
LN00669,LN1830000669,CU00564,PR011,BR004,OF0087,PERSONAL_LOAN,3886412.60,925350.82,15.84,24,2022-05-06,2024-05-06,C,DEFAULTED
LN00670,LN2442000670,CU00217,PR010,BR001,OF0019,PERSONAL_LOAN,2996355.84,1549582.04,11.70,120,2022-05-14,2032-05-14,A,CLOSED
LN00671,LN9555000671,CU03404,PR015,BR006,OF0094,HOME_LOAN,272493.54,64614.63,13.27,24,2020-07-01,2022-07-01,A,CLOSED
LN00672,LN4262000672,CU03105,PR014,BR005,OF0029,HOME_LOAN,3882750.00,3731512.31,14.14,12,2020-04-03,2021-04-03,C,ACTIVE
LN00673,LN8451000673,CU00390,PR010,BR008,OF0075,PERSONAL_LOAN,357161.76,130968.96,15.34,180,2021-02-11,2036-02-11,B,CLOSED
LN00674,LN4345000674,CU03856,PR014,BR006,OF0050,HOME_LOAN,118488.51,12257.16,7.87,120,2024-09-28,2034-09-28,B,ACTIVE
LN00675,LN7309000675,CU03927,PR010,BR003,OF0078,PERSONAL_LOAN,2066841.74,1350132.42,13.52,12,2021-06-16,2022-06-16,B,ACTIVE
LN00676,LN3393000676,CU01407,PR011,BR004,OF0027,PERSONAL_LOAN,1742996.48,1336554.47,13.79,60,2022-10-10,2027-10-10,B,ACTIVE
LN00677,LN3440000677,CU01050,PR011,BR006,OF0048,PERSONAL_LOAN,2703558.52,2470671.44,15.78,240,2019-09-13,2039-09-13,C,ACTIVE
LN00678,LN4584000678,CU00604,PR013,BR010,OF0008,HOME_LOAN,1613015.32,1473138.20,14.43,24,2022-09-13,2024-09-13,A,CLOSED
LN00679,LN6901000679,CU03037,PR012,BR005,OF0085,PERSONAL_LOAN,148608.11,71779.39,14.00,60,2023-05-22,2028-05-22,C,ACTIVE
LN00680,LN2645000680,CU04166,PR011,BR003,OF0053,PERSONAL_LOAN,1613006.55,823673.83,14.01,120,2020-02-16,2030-02-16,A,ACTIVE
LN00681,LN6347000681,CU02751,PR014,BR010,OF0033,HOME_LOAN,4622968.74,3662567.76,12.71,60,2022-11-28,2027-11-28,D,CLOSED
LN00682,LN7556000682,CU04985,PR012,BR009,OF0020,PERSONAL_LOAN,1280667.65,1070529.73,8.66,24,2022-02-19,2024-02-19,B,CLOSED
LN00683,LN3466000683,CU00605,PR010,BR008,OF0093,PERSONAL_LOAN,3966158.91,1648572.81,12.73,60,2021-03-01,2026-03-01,C,DEFAULTED
LN00684,LN5930000684,CU04113,PR012,BR009,OF0009,PERSONAL_LOAN,2244395.91,1743915.41,15.23,240,2022-09-09,2042-09-09,B,ACTIVE
LN00685,LN3202000685,CU03500,PR013,BR007,OF0065,HOME_LOAN,3946329.08,3199002.38,9.78,180,2023-08-04,2038-08-04,A,CLOSED
LN00686,LN5700000686,CU02986,PR014,BR006,OF0012,HOME_LOAN,441470.04,121816.17,14.46,240,2018-09-08,2038-09-08,B,ACTIVE
LN00687,LN8742000687,CU02721,PR014,BR008,OF0075,HOME_LOAN,2731881.98,1048755.49,15.77,240,2024-10-25,2044-10-25,B,CLOSED
LN00688,LN6783000688,CU02386,PR012,BR001,OF0019,PERSONAL_LOAN,3320307.91,335475.62,13.64,180,2024-11-25,2039-11-25,D,DEFAULTED
LN00689,LN7685000689,CU01603,PR011,BR006,OF0094,PERSONAL_LOAN,4300531.97,2363960.55,12.07,36,2020-07-20,2023-07-20,C,DEFAULTED
LN00690,LN9013000690,CU02486,PR012,BR001,OF0083,PERSONAL_LOAN,2501620.13,1003070.83,7.65,180,2023-10-14,2038-10-14,B,ACTIVE
LN00691,LN9113000691,CU04261,PR012,BR010,OF0006,PERSONAL_LOAN,971563.10,494480.79,10.91,24,2022-04-15,2024-04-15,B,CLOSED
LN00692,LN5508000692,CU01818,PR013,BR010,OF0006,HOME_LOAN,2019305.05,273316.05,15.00,36,2018-11-08,2021-11-08,D,ACTIVE
LN00693,LN9686000693,CU01193,PR015,BR007,OF0065,HOME_LOAN,3961090.75,2798452.01,13.36,24,2020-06-08,2022-06-08,B,ACTIVE
LN00694,LN5478000694,CU02512,PR012,BR007,OF0049,PERSONAL_LOAN,3277633.31,2037046.33,11.04,60,2022-08-07,2027-08-07,C,DEFAULTED
LN00695,LN5167000695,CU04255,PR012,BR004,OF0087,PERSONAL_LOAN,1360205.27,1174448.62,13.76,60,2023-02-26,2028-02-26,D,DEFAULTED
LN00696,LN7861000696,CU01793,PR014,BR005,OF0080,HOME_LOAN,4834977.83,3771212.67,13.91,36,2022-12-12,2025-12-12,A,CLOSED
LN00697,LN4475000697,CU00449,PR014,BR006,OF0050,HOME_LOAN,4798732.57,1638922.85,14.48,120,2021-05-16,2031-05-16,A,CLOSED
LN00698,LN2668000698,CU04812,PR010,BR002,OF0079,PERSONAL_LOAN,1490682.53,534304.70,10.31,120,2023-02-27,2033-02-27,B,DEFAULTED
LN00699,LN5014000699,CU02803,PR011,BR010,OF0021,PERSONAL_LOAN,1959548.46,1059714.12,14.04,24,2021-03-24,2023-03-24,B,ACTIVE
LN00700,LN5055000700,CU01644,PR013,BR007,OF0077,HOME_LOAN,443057.41,383106.35,8.87,120,2021-02-05,2031-02-05,C,ACTIVE
LN00701,LN9301000701,CU04410,PR010,BR005,OF0002,PERSONAL_LOAN,957365.73,927753.18,8.75,120,2018-02-13,2028-02-13,D,CLOSED
LN00702,LN8484000702,CU00874,PR011,BR010,OF0088,PERSONAL_LOAN,2000745.51,1334977.68,9.86,240,2020-07-11,2040-07-11,B,CLOSED
LN00703,LN2643000703,CU02372,PR014,BR005,OF0085,HOME_LOAN,2728894.04,672555.99,14.14,12,2023-08-31,2024-08-31,C,CLOSED
LN00704,LN9975000704,CU02689,PR011,BR005,OF0085,PERSONAL_LOAN,1617427.42,1073740.33,12.01,180,2024-09-03,2039-09-03,C,DEFAULTED
LN00705,LN6074000705,CU01395,PR015,BR005,OF0080,HOME_LOAN,2184333.68,2056140.05,10.87,240,2021-01-20,2041-01-20,B,ACTIVE
LN00706,LN3390000706,CU04984,PR013,BR008,OF0093,HOME_LOAN,3221294.50,776251.18,14.96,120,2022-06-06,2032-06-06,C,DEFAULTED
LN00707,LN5715000707,CU00318,PR013,BR009,OF0076,HOME_LOAN,3148494.83,2661344.72,13.42,180,2022-09-01,2037-09-01,B,DEFAULTED
LN00708,LN3987000708,CU03487,PR011,BR010,OF0033,PERSONAL_LOAN,1526426.42,1501020.01,14.84,120,2024-03-08,2034-03-08,A,DEFAULTED
LN00709,LN6612000709,CU03626,PR015,BR008,OF0097,HOME_LOAN,3013805.67,2523314.19,11.89,120,2018-01-01,2028-01-01,A,ACTIVE
LN00710,LN7222000710,CU04062,PR013,BR004,OF0063,HOME_LOAN,1977073.31,1734533.65,8.52,24,2021-11-16,2023-11-16,B,CLOSED
LN00711,LN8829000711,CU02761,PR010,BR001,OF0074,PERSONAL_LOAN,148015.50,146563.49,10.51,120,2020-06-19,2030-06-19,B,CLOSED
LN00712,LN1467000712,CU00039,PR010,BR008,OF0097,PERSONAL_LOAN,432359.42,322924.26,14.40,180,2018-11-06,2033-11-06,B,DEFAULTED
LN00713,LN9118000713,CU01675,PR012,BR010,OF0014,PERSONAL_LOAN,1746175.46,1698745.83,12.90,12,2018-02-25,2019-02-25,B,CLOSED
LN00714,LN4192000714,CU04449,PR015,BR008,OF0075,HOME_LOAN,2728083.65,1425347.71,14.99,240,2018-03-07,2038-03-07,A,DEFAULTED
LN00715,LN3665000715,CU03574,PR014,BR003,OF0037,HOME_LOAN,210734.12,142749.77,12.49,180,2024-08-05,2039-08-05,B,ACTIVE
LN00716,LN3587000716,CU04126,PR015,BR006,OF0094,HOME_LOAN,756200.89,308219.61,11.73,24,2023-05-05,2025-05-05,C,ACTIVE
LN00717,LN8178000717,CU00867,PR012,BR005,OF0071,PERSONAL_LOAN,2829444.35,335617.82,13.84,240,2024-08-16,2044-08-16,A,ACTIVE
LN00718,LN3946000718,CU02851,PR010,BR007,OF0077,PERSONAL_LOAN,4482355.31,2186546.24,13.37,12,2024-07-01,2025-07-01,B,ACTIVE
LN00719,LN6934000719,CU03158,PR011,BR007,OF0028,PERSONAL_LOAN,283826.80,257871.32,8.61,60,2018-12-31,2023-12-31,A,DEFAULTED
LN00720,LN1795000720,CU00370,PR015,BR004,OF0046,HOME_LOAN,2119015.70,1149596.57,15.18,60,2023-08-15,2028-08-15,A,CLOSED
LN00721,LN2271000721,CU03672,PR011,BR003,OF0038,PERSONAL_LOAN,4972889.57,3133441.26,8.69,120,2023-09-15,2033-09-15,B,ACTIVE
